metric_id,resample_index,control_statistic,treatment_statistic,bootstrap_absolute_lift,valid
support_ticket_rate_7d,469,0.666667,0.0,-0.666667,true
support_ticket_rate_7d,470,0.333333,0.0,-0.333333,true
support_ticket_rate_7d,471,0.666667,0.0,-0.666667,true
support_ticket_rate_7d,472,1.0,0.0,-1.0,true
support_ticket_rate_7d,473,1.0,0.0,-1.0,true
support_ticket_rate_7d,474,1.0,0.0,-1.0,true
support_ticket_rate_7d,475,1.0,0.0,-1.0,true
support_ticket_rate_7d,476,0.333333,0.0,-0.333333,true
support_ticket_rate_7d,477,0.666667,0.0,-0.666667,true
support_ticket_rate_7d,478,1.0,0.0,-1.0,true
support_ticket_rate_7d,479,0.666667,0.0,-0.666667,true
support_ticket_rate_7d,480,0.666667,0.0,-0.666667,true
support_ticket_rate_7d,481,1.0,0.0,-1.0,true
support_ticket_rate_7d,482,1.0,0.0,-1.0,true
support_ticket_rate_7d,483,0.666667,0.0,-0.666667,true
support_ticket_rate_7d,484,0.333333,0.0,-0.333333,true
support_ticket_rate_7d,485,0.333333,0.0,-0.333333,true
support_ticket_rate_7d,486,0.333333,0.0,-0.333333,true
support_ticket_rate_7d,487,1.0,0.0,-1.0,true
support_ticket_rate_7d,488,0.333333,0.0,-0.333333,true
support_ticket_rate_7d,489,1.0,0.0,-1.0,true
support_ticket_rate_7d,490,1.0,0.0,-1.0,true
support_ticket_rate_7d,491,0.666667,0.0,-0.666667,true
support_ticket_rate_7d,492,0.666667,0.0,-0.666667,true
support_ticket_rate_7d,493,0.666667,0.0,-0.666667,true
support_ticket_rate_7d,494,0.666667,0.0,-0.666667,true
support_ticket_rate_7d,495,1.0,0.0,-1.0,true
support_ticket_rate_7d,496,0.666667,0.0,-0.666667,true
support_ticket_rate_7d,497,0.0,0.0,0.0,true
support_ticket_rate_7d,498,0.333333,0.0,-0.333333,true
support_ticket_rate_7d,499,1.0,0.0,-1.0,true
refund_rate_7d,0,nan,0.0,nan,false
refund_rate_7d,1,1.0,0.0,-1.0,true
refund_rate_7d,2,1.0,0.0,-1.0,true
refund_rate_7d,3,1.0,0.0,-1.0,true
refund_rate_7d,4,nan,0.0,nan,false
refund_rate_7d,5,1.0,0.0,-1.0,true
refund_rate_7d,6,nan,0.0,nan,false
refund_rate_7d,7,1.0,0.0,-1.0,true
refund_rate_7d,8,1.0,0.0,-1.0,true
refund_rate_7d,9,1.0,0.0,-1.0,true
refund_rate_7d,10,1.0,0.0,-1.0,true
refund_rate_7d,11,1.0,0.0,-1.0,true
refund_rate_7d,12,1.0,0.0,-1.0,true
refund_rate_7d,13,nan,0.0,nan,false
refund_rate_7d,14,1.0,0.0,-1.0,true
refund_rate_7d,15,1.0,0.0,-1.0,true
refund_rate_7d,16,1.0,0.0,-1.0,true
refund_rate_7d,17,nan,0.0,nan,false
refund_rate_7d,18,nan,0.0,nan,false
refund_rate_7d,19,1.0,0.0,-1.0,true
refund_rate_7d,20,1.0,0.0,-1.0,true
refund_rate_7d,21,1.0,0.0,-1.0,true
refund_rate_7d,22,nan,0.0,nan,false
refund_rate_7d,23,1.0,0.0,-1.0,true
refund_rate_7d,24,1.0,0.0,-1.0,true
refund_rate_7d,25,1.0,0.0,-1.0,true
refund_rate_7d,26,nan,0.0,nan,false
refund_rate_7d,27,1.0,0.0,-1.0,true
refund_rate_7d,28,1.0,0.0,-1.0,true
refund_rate_7d,29,1.0,0.0,-1.0,true
refund_rate_7d,30,1.0,0.0,-1.0,true
refund_rate_7d,31,nan,0.0,nan,false
refund_rate_7d,32,1.0,0.0,-1.0,true
refund_rate_7d,33,nan,0.0,nan,false
refund_rate_7d,34,nan,0.0,nan,false
refund_rate_7d,35,1.0,0.0,-1.0,true
refund_rate_7d,36,1.0,0.0,-1.0,true
refund_rate_7d,37,nan,0.0,nan,false
refund_rate_7d,38,nan,0.0,nan,false
refund_rate_7d,39,1.0,0.0,-1.0,true
refund_rate_7d,40,1.0,0.0,-1.0,true
refund_rate_7d,41,1.0,0.0,-1.0,true
refund_rate_7d,42,1.0,0.0,-1.0,true
refund_rate_7d,43,1.0,0.0,-1.0,true
refund_rate_7d,44,nan,0.0,nan,false
refund_rate_7d,45,1.0,0.0,-1.0,true
refund_rate_7d,46,nan,0.0,nan,false
refund_rate_7d,47,nan,0.0,nan,false
refund_rate_7d,48,1.0,0.0,-1.0,true
refund_rate_7d,49,1.0,0.0,-1.0,true
refund_rate_7d,50,1.0,0.0,-1.0,true
refund_rate_7d,51,1.0,0.0,-1.0,true
refund_rate_7d,52,nan,0.0,nan,false
refund_rate_7d,53,1.0,0.0,-1.0,true
refund_rate_7d,54,1.0,0.0,-1.0,true
refund_rate_7d,55,1.0,0.0,-1.0,true
refund_rate_7d,56,1.0,0.0,-1.0,true
refund_rate_7d,57,nan,0.0,nan,false
refund_rate_7d,58,1.0,0.0,-1.0,true
refund_rate_7d,59,1.0,0.0,-1.0,true
refund_rate_7d,60,nan,0.0,nan,false
refund_rate_7d,61,nan,0.0,nan,false
refund_rate_7d,62,1.0,0.0,-1.0,true
refund_rate_7d,63,nan,0.0,nan,false
refund_rate_7d,64,1.0,0.0,-1.0,true
refund_rate_7d,65,1.0,0.0,-1.0,true
refund_rate_7d,66,nan,0.0,nan,false
refund_rate_7d,67,nan,0.0,nan,false
refund_rate_7d,68,1.0,0.0,-1.0,true
refund_rate_7d,69,1.0,0.0,-1.0,true
refund_rate_7d,70,1.0,0.0,-1.0,true
refund_rate_7d,71,1.0,0.0,-1.0,true
refund_rate_7d,72,1.0,0.0,-1.0,true
refund_rate_7d,73,nan,0.0,nan,false
refund_rate_7d,74,nan,0.0,nan,false
refund_rate_7d,75,1.0,0.0,-1.0,true
refund_rate_7d,76,1.0,0.0,-1.0,true
refund_rate_7d,77,nan,0.0,nan,false
refund_rate_7d,78,nan,0.0,nan,false
refund_rate_7d,79,1.0,0.0,-1.0,true
refund_rate_7d,80,nan,0.0,nan,false
refund_rate_7d,81,1.0,0.0,-1.0,true
refund_rate_7d,82,1.0,0.0,-1.0,true
refund_rate_7d,83,nan,0.0,nan,false
refund_rate_7d,84,1.0,0.0,-1.0,true
refund_rate_7d,85,1.0,0.0,-1.0,true
refund_rate_7d,86,1.0,0.0,-1.0,true
refund_rate_7d,87,1.0,0.0,-1.0,true
refund_rate_7d,88,nan,0.0,nan,false
refund_rate_7d,89,nan,0.0,nan,false
refund_rate_7d,90,1.0,0.0,-1.0,true
refund_rate_7d,91,nan,0.0,nan,false
refund_rate_7d,92,1.0,0.0,-1.0,true
refund_rate_7d,93,1.0,0.0,-1.0,true
refund_rate_7d,94,1.0,0.0,-1.0,true
refund_rate_7d,95,1.0,0.0,-1.0,true
refund_rate_7d,96,1.0,0.0,-1.0,true
refund_rate_7d,97,1.0,0.0,-1.0,true
refund_rate_7d,98,1.0,0.0,-1.0,true
refund_rate_7d,99,1.0,0.0,-1.0,true
refund_rate_7d,100,1.0,0.0,-1.0,true
refund_rate_7d,101,1.0,0.0,-1.0,true
refund_rate_7d,102,1.0,0.0,-1.0,true
refund_rate_7d,103,1.0,0.0,-1.0,true
refund_rate_7d,104,1.0,0.0,-1.0,true
refund_rate_7d,105,1.0,0.0,-1.0,true
refund_rate_7d,106,1.0,0.0,-1.0,true
refund_rate_7d,107,1.0,0.0,-1.0,true
refund_rate_7d,108,1.0,0.0,-1.0,true
refund_rate_7d,109,1.0,0.0,-1.0,true
refund_rate_7d,110,nan,0.0,nan,false
refund_rate_7d,111,1.0,0.0,-1.0,true
refund_rate_7d,112,1.0,0.0,-1.0,true
refund_rate_7d,113,1.0,0.0,-1.0,true
refund_rate_7d,114,nan,0.0,nan,false
refund_rate_7d,115,1.0,0.0,-1.0,true
refund_rate_7d,116,nan,0.0,nan,false
refund_rate_7d,117,1.0,0.0,-1.0,true
refund_rate_7d,118,1.0,0.0,-1.0,true
refund_rate_7d,119,1.0,0.0,-1.0,true
refund_rate_7d,120,1.0,0.0,-1.0,true
refund_rate_7d,121,1.0,0.0,-1.0,true
refund_rate_7d,122,1.0,0.0,-1.0,true
refund_rate_7d,123,nan,0.0,nan,false
refund_rate_7d,124,1.0,0.0,-1.0,true
refund_rate_7d,125,nan,0.0,nan,false
refund_rate_7d,126,nan,0.0,nan,false
refund_rate_7d,127,1.0,0.0,-1.0,true
refund_rate_7d,128,1.0,0.0,-1.0,true
refund_rate_7d,129,1.0,0.0,-1.0,true
refund_rate_7d,130,1.0,0.0,-1.0,true
refund_rate_7d,131,1.0,0.0,-1.0,true
refund_rate_7d,132,1.0,0.0,-1.0,true
refund_rate_7d,133,1.0,0.0,-1.0,true
refund_rate_7d,134,1.0,0.0,-1.0,true
refund_rate_7d,135,nan,0.0,nan,false
refund_rate_7d,136,1.0,0.0,-1.0,true
refund_rate_7d,137,nan,0.0,nan,false
refund_rate_7d,138,nan,0.0,nan,false
refund_rate_7d,139,1.0,0.0,-1.0,true
refund_rate_7d,140,nan,0.0,nan,false
refund_rate_7d,141,1.0,0.0,-1.0,true
refund_rate_7d,142,1.0,0.0,-1.0,true
refund_rate_7d,143,nan,0.0,nan,false
refund_rate_7d,144,1.0,0.0,-1.0,true
refund_rate_7d,145,1.0,0.0,-1.0,true
refund_rate_7d,146,nan,0.0,nan,false
refund_rate_7d,147,1.0,0.0,-1.0,true
refund_rate_7d,148,nan,0.0,nan,false
refund_rate_7d,149,1.0,0.0,-1.0,true
refund_rate_7d,150,1.0,0.0,-1.0,true
refund_rate_7d,151,1.0,0.0,-1.0,true
refund_rate_7d,152,1.0,0.0,-1.0,true
refund_rate_7d,153,1.0,0.0,-1.0,true
refund_rate_7d,154,1.0,0.0,-1.0,true
refund_rate_7d,155,1.0,0.0,-1.0,true
refund_rate_7d,156,nan,0.0,nan,false
refund_rate_7d,157,nan,0.0,nan,false
refund_rate_7d,158,1.0,0.0,-1.0,true
refund_rate_7d,159,1.0,0.0,-1.0,true
refund_rate_7d,160,nan,0.0,nan,false
refund_rate_7d,161,1.0,0.0,-1.0,true
refund_rate_7d,162,1.0,0.0,-1.0,true
refund_rate_7d,163,nan,0.0,nan,false
refund_rate_7d,164,1.0,0.0,-1.0,true
refund_rate_7d,165,1.0,0.0,-1.0,true
refund_rate_7d,166,1.0,0.0,-1.0,true
refund_rate_7d,167,1.0,0.0,-1.0,true
refund_rate_7d,168,1.0,0.0,-1.0,true
refund_rate_7d,169,1.0,0.0,-1.0,true
refund_rate_7d,170,1.0,0.0,-1.0,true
refund_rate_7d,171,nan,0.0,nan,false
refund_rate_7d,172,1.0,0.0,-1.0,true
refund_rate_7d,173,nan,0.0,nan,false
refund_rate_7d,174,1.0,0.0,-1.0,true
refund_rate_7d,175,nan,0.0,nan,false
refund_rate_7d,176,1.0,0.0,-1.0,true
refund_rate_7d,177,1.0,0.0,-1.0,true
refund_rate_7d,178,1.0,0.0,-1.0,true
refund_rate_7d,179,1.0,0.0,-1.0,true
refund_rate_7d,180,1.0,0.0,-1.0,true
refund_rate_7d,181,1.0,0.0,-1.0,true
refund_rate_7d,182,nan,0.0,nan,false
refund_rate_7d,183,1.0,0.0,-1.0,true
refund_rate_7d,184,nan,0.0,nan,false
refund_rate_7d,185,1.0,0.0,-1.0,true
refund_rate_7d,186,nan,0.0,nan,false
refund_rate_7d,187,1.0,0.0,-1.0,true
refund_rate_7d,188,1.0,0.0,-1.0,true
refund_rate_7d,189,1.0,0.0,-1.0,true
refund_rate_7d,190,1.0,0.0,-1.0,true
refund_rate_7d,191,1.0,0.0,-1.0,true
refund_rate_7d,192,1.0,0.0,-1.0,true
refund_rate_7d,193,nan,0.0,nan,false
refund_rate_7d,194,1.0,0.0,-1.0,true
refund_rate_7d,195,nan,0.0,nan,false
refund_rate_7d,196,1.0,0.0,-1.0,true
refund_rate_7d,197,1.0,0.0,-1.0,true
refund_rate_7d,198,nan,0.0,nan,false
refund_rate_7d,199,1.0,0.0,-1.0,true
refund_rate_7d,200,nan,0.0,nan,false
refund_rate_7d,201,1.0,0.0,-1.0,true
refund_rate_7d,202,1.0,0.0,-1.0,true
refund_rate_7d,203,1.0,0.0,-1.0,true
refund_rate_7d,204,nan,0.0,nan,false
refund_rate_7d,205,1.0,0.0,-1.0,true
refund_rate_7d,206,nan,0.0,nan,false
refund_rate_7d,207,1.0,0.0,-1.0,true
refund_rate_7d,208,1.0,0.0,-1.0,true
refund_rate_7d,209,1.0,0.0,-1.0,true
refund_rate_7d,210,1.0,0.0,-1.0,true
refund_rate_7d,211,1.0,0.0,-1.0,true
refund_rate_7d,212,1.0,0.0,-1.0,true
refund_rate_7d,213,nan,0.0,nan,false
refund_rate_7d,214,nan,0.0,nan,false
refund_rate_7d,215,1.0,0.0,-1.0,true
refund_rate_7d,216,1.0,0.0,-1.0,true
refund_rate_7d,217,1.0,0.0,-1.0,true
refund_rate_7d,218,1.0,0.0,-1.0,true
refund_rate_7d,219,1.0,0.0,-1.0,true
refund_rate_7d,220,1.0,0.0,-1.0,true
refund_rate_7d,221,1.0,0.0,-1.0,true
refund_rate_7d,222,1.0,0.0,-1.0,true
refund_rate_7d,223,1.0,0.0,-1.0,true
refund_rate_7d,224,nan,0.0,nan,false
refund_rate_7d,225,nan,0.0,nan,false
refund_rate_7d,226,1.0,0.0,-1.0,true
refund_rate_7d,227,1.0,0.0,-1.0,true
refund_rate_7d,228,nan,0.0,nan,false
refund_rate_7d,229,1.0,0.0,-1.0,true
refund_rate_7d,230,1.0,0.0,-1.0,true
refund_rate_7d,231,1.0,0.0,-1.0,true
refund_rate_7d,232,1.0,0.0,-1.0,true
refund_rate_7d,233,1.0,0.0,-1.0,true
refund_rate_7d,234,nan,0.0,nan,false
refund_rate_7d,235,1.0,0.0,-1.0,true
refund_rate_7d,236,nan,0.0,nan,false
refund_rate_7d,237,1.0,0.0,-1.0,true
refund_rate_7d,238,1.0,0.0,-1.0,true
refund_rate_7d,239,nan,0.0,nan,false
refund_rate_7d,240,1.0,0.0,-1.0,true
refund_rate_7d,241,nan,0.0,nan,false
refund_rate_7d,242,1.0,0.0,-1.0,true
refund_rate_7d,243,1.0,0.0,-1.0,true
refund_rate_7d,244,nan,0.0,nan,false
refund_rate_7d,245,nan,0.0,nan,false
refund_rate_7d,246,1.0,0.0,-1.0,true
refund_rate_7d,247,1.0,0.0,-1.0,true
refund_rate_7d,248,1.0,0.0,-1.0,true
refund_rate_7d,249,nan,0.0,nan,false
refund_rate_7d,250,1.0,0.0,-1.0,true
refund_rate_7d,251,1.0,0.0,-1.0,true
refund_rate_7d,252,1.0,0.0,-1.0,true
refund_rate_7d,253,nan,0.0,nan,false
refund_rate_7d,254,1.0,0.0,-1.0,true
refund_rate_7d,255,1.0,0.0,-1.0,true
refund_rate_7d,256,1.0,0.0,-1.0,true
refund_rate_7d,257,1.0,0.0,-1.0,true
refund_rate_7d,258,1.0,0.0,-1.0,true
refund_rate_7d,259,1.0,0.0,-1.0,true
refund_rate_7d,260,1.0,0.0,-1.0,true
refund_rate_7d,261,1.0,0.0,-1.0,true
refund_rate_7d,262,nan,0.0,nan,false
refund_rate_7d,263,1.0,0.0,-1.0,true
refund_rate_7d,264,1.0,0.0,-1.0,true
refund_rate_7d,265,1.0,0.0,-1.0,true
refund_rate_7d,266,nan,0.0,nan,false
refund_rate_7d,267,1.0,0.0,-1.0,true
refund_rate_7d,268,nan,0.0,nan,false
refund_rate_7d,269,1.0,0.0,-1.0,true
refund_rate_7d,270,1.0,0.0,-1.0,true
refund_rate_7d,271,nan,0.0,nan,false
refund_rate_7d,272,nan,0.0,nan,false
refund_rate_7d,273,nan,0.0,nan,false
refund_rate_7d,274,1.0,0.0,-1.0,true
refund_rate_7d,275,1.0,0.0,-1.0,true
refund_rate_7d,276,1.0,0.0,-1.0,true
refund_rate_7d,277,nan,0.0,nan,false
refund_rate_7d,278,1.0,0.0,-1.0,true
refund_rate_7d,279,nan,0.0,nan,false
refund_rate_7d,280,1.0,0.0,-1.0,true
refund_rate_7d,281,1.0,0.0,-1.0,true
refund_rate_7d,282,1.0,0.0,-1.0,true
refund_rate_7d,283,1.0,0.0,-1.0,true
refund_rate_7d,284,1.0,0.0,-1.0,true
refund_rate_7d,285,nan,0.0,nan,false
refund_rate_7d,286,1.0,0.0,-1.0,true
refund_rate_7d,287,1.0,0.0,-1.0,true
refund_rate_7d,288,1.0,0.0,-1.0,true
refund_rate_7d,289,nan,0.0,nan,false
refund_rate_7d,290,nan,0.0,nan,false
refund_rate_7d,291,nan,0.0,nan,false
refund_rate_7d,292,1.0,0.0,-1.0,true
refund_rate_7d,293,nan,0.0,nan,false
refund_rate_7d,294,nan,0.0,nan,false
refund_rate_7d,295,1.0,0.0,-1.0,true
refund_rate_7d,296,nan,0.0,nan,false
refund_rate_7d,297,1.0,0.0,-1.0,true
refund_rate_7d,298,1.0,0.0,-1.0,true
refund_rate_7d,299,1.0,0.0,-1.0,true
refund_rate_7d,300,1.0,0.0,-1.0,true
refund_rate_7d,301,1.0,0.0,-1.0,true
refund_rate_7d,302,1.0,0.0,-1.0,true
refund_rate_7d,303,1.0,0.0,-1.0,true
refund_rate_7d,304,1.0,0.0,-1.0,true
refund_rate_7d,305,1.0,0.0,-1.0,true
refund_rate_7d,306,1.0,0.0,-1.0,true
refund_rate_7d,307,1.0,0.0,-1.0,true
refund_rate_7d,308,1.0,0.0,-1.0,true
refund_rate_7d,309,1.0,0.0,-1.0,true
refund_rate_7d,310,nan,0.0,nan,false
refund_rate_7d,311,1.0,0.0,-1.0,true
refund_rate_7d,312,nan,0.0,nan,false
refund_rate_7d,313,1.0,0.0,-1.0,true
refund_rate_7d,314,1.0,0.0,-1.0,true
refund_rate_7d,315,nan,0.0,nan,false
refund_rate_7d,316,1.0,0.0,-1.0,true
refund_rate_7d,317,nan,0.0,nan,false
refund_rate_7d,318,1.0,0.0,-1.0,true
refund_rate_7d,319,1.0,0.0,-1.0,true
refund_rate_7d,320,1.0,0.0,-1.0,true
refund_rate_7d,321,1.0,0.0,-1.0,true
refund_rate_7d,322,1.0,0.0,-1.0,true
refund_rate_7d,323,nan,0.0,nan,false
refund_rate_7d,324,1.0,0.0,-1.0,true
refund_rate_7d,325,1.0,0.0,-1.0,true
refund_rate_7d,326,1.0,0.0,-1.0,true
refund_rate_7d,327,nan,0.0,nan,false
refund_rate_7d,328,1.0,0.0,-1.0,true
refund_rate_7d,329,1.0,0.0,-1.0,true
refund_rate_7d,330,1.0,0.0,-1.0,true
refund_rate_7d,331,1.0,0.0,-1.0,true
refund_rate_7d,332,1.0,0.0,-1.0,true
refund_rate_7d,333,nan,0.0,nan,false
refund_rate_7d,334,1.0,0.0,-1.0,true
refund_rate_7d,335,1.0,0.0,-1.0,true
refund_rate_7d,336,1.0,0.0,-1.0,true
refund_rate_7d,337,1.0,0.0,-1.0,true
refund_rate_7d,338,nan,0.0,nan,false
refund_rate_7d,339,nan,0.0,nan,false
refund_rate_7d,340,1.0,0.0,-1.0,true
refund_rate_7d,341,1.0,0.0,-1.0,true
refund_rate_7d,342,nan,0.0,nan,false
refund_rate_7d,343,nan,0.0,nan,false
refund_rate_7d,344,1.0,0.0,-1.0,true
refund_rate_7d,345,1.0,0.0,-1.0,true
refund_rate_7d,346,1.0,0.0,-1.0,true
refund_rate_7d,347,1.0,0.0,-1.0,true
refund_rate_7d,348,1.0,0.0,-1.0,true
refund_rate_7d,349,1.0,0.0,-1.0,true
refund_rate_7d,350,1.0,0.0,-1.0,true
refund_rate_7d,351,1.0,0.0,-1.0,true
refund_rate_7d,352,1.0,0.0,-1.0,true
refund_rate_7d,353,1.0,0.0,-1.0,true
refund_rate_7d,354,nan,0.0,nan,false
refund_rate_7d,355,1.0,0.0,-1.0,true
refund_rate_7d,356,nan,0.0,nan,false
refund_rate_7d,357,1.0,0.0,-1.0,true
refund_rate_7d,358,1.0,0.0,-1.0,true
refund_rate_7d,359,1.0,0.0,-1.0,true
refund_rate_7d,360,1.0,0.0,-1.0,true
refund_rate_7d,361,1.0,0.0,-1.0,true
refund_rate_7d,362,nan,0.0,nan,false
refund_rate_7d,363,1.0,0.0,-1.0,true
refund_rate_7d,364,1.0,0.0,-1.0,true
refund_rate_7d,365,1.0,0.0,-1.0,true
refund_rate_7d,366,1.0,0.0,-1.0,true
refund_rate_7d,367,nan,0.0,nan,false
refund_rate_7d,368,1.0,0.0,-1.0,true
refund_rate_7d,369,1.0,0.0,-1.0,true
refund_rate_7d,370,nan,0.0,nan,false
refund_rate_7d,371,1.0,0.0,-1.0,true
refund_rate_7d,372,nan,0.0,nan,false
refund_rate_7d,373,1.0,0.0,-1.0,true
refund_rate_7d,374,nan,0.0,nan,false
refund_rate_7d,375,nan,0.0,nan,false
refund_rate_7d,376,1.0,0.0,-1.0,true
refund_rate_7d,377,1.0,0.0,-1.0,true
refund_rate_7d,378,1.0,0.0,-1.0,true
refund_rate_7d,379,1.0,0.0,-1.0,true
refund_rate_7d,380,1.0,0.0,-1.0,true
refund_rate_7d,381,1.0,0.0,-1.0,true
refund_rate_7d,382,1.0,0.0,-1.0,true
refund_rate_7d,383,nan,0.0,nan,false
refund_rate_7d,384,nan,0.0,nan,false
refund_rate_7d,385,1.0,0.0,-1.0,true
refund_rate_7d,386,nan,0.0,nan,false
refund_rate_7d,387,nan,0.0,nan,false
refund_rate_7d,388,1.0,0.0,-1.0,true
refund_rate_7d,389,1.0,0.0,-1.0,true
refund_rate_7d,390,1.0,0.0,-1.0,true
refund_rate_7d,391,1.0,0.0,-1.0,true
refund_rate_7d,392,nan,0.0,nan,false
refund_rate_7d,393,nan,0.0,nan,false
refund_rate_7d,394,1.0,0.0,-1.0,true
refund_rate_7d,395,nan,0.0,nan,false
refund_rate_7d,396,1.0,0.0,-1.0,true
refund_rate_7d,397,1.0,0.0,-1.0,true
refund_rate_7d,398,1.0,0.0,-1.0,true
refund_rate_7d,399,1.0,0.0,-1.0,true
refund_rate_7d,400,1.0,0.0,-1.0,true
refund_rate_7d,401,nan,0.0,nan,false
refund_rate_7d,402,1.0,0.0,-1.0,true
refund_rate_7d,403,1.0,0.0,-1.0,true
refund_rate_7d,404,1.0,0.0,-1.0,true
refund_rate_7d,405,1.0,0.0,-1.0,true
refund_rate_7d,406,nan,0.0,nan,false
refund_rate_7d,407,nan,0.0,nan,false
refund_rate_7d,408,1.0,0.0,-1.0,true
refund_rate_7d,409,1.0,0.0,-1.0,true
refund_rate_7d,410,nan,0.0,nan,false
refund_rate_7d,411,1.0,0.0,-1.0,true
refund_rate_7d,412,1.0,0.0,-1.0,true
refund_rate_7d,413,1.0,0.0,-1.0,true
refund_rate_7d,414,1.0,0.0,-1.0,true
refund_rate_7d,415,nan,0.0,nan,false
refund_rate_7d,416,1.0,0.0,-1.0,true
refund_rate_7d,417,1.0,0.0,-1.0,true
refund_rate_7d,418,1.0,0.0,-1.0,true
refund_rate_7d,419,1.0,0.0,-1.0,true
refund_rate_7d,420,1.0,0.0,-1.0,true
refund_rate_7d,421,1.0,0.0,-1.0,true
refund_rate_7d,422,1.0,0.0,-1.0,true
refund_rate_7d,423,nan,0.0,nan,false
refund_rate_7d,424,1.0,0.0,-1.0,true
refund_rate_7d,425,1.0,0.0,-1.0,true
refund_rate_7d,426,nan,0.0,nan,false
refund_rate_7d,427,1.0,0.0,-1.0,true
refund_rate_7d,428,1.0,0.0,-1.0,true
refund_rate_7d,429,nan,0.0,nan,false
refund_rate_7d,430,1.0,0.0,-1.0,true
refund_rate_7d,431,1.0,0.0,-1.0,true
refund_rate_7d,432,1.0,0.0,-1.0,true
refund_rate_7d,433,nan,0.0,nan,false
refund_rate_7d,434,1.0,0.0,-1.0,true
refund_rate_7d,435,nan,0.0,nan,false
refund_rate_7d,436,nan,0.0,nan,false
refund_rate_7d,437,nan,0.0,nan,false
refund_rate_7d,438,1.0,0.0,-1.0,true
refund_rate_7d,439,1.0,0.0,-1.0,true
refund_rate_7d,440,nan,0.0,nan,false
refund_rate_7d,441,1.0,0.0,-1.0,true
refund_rate_7d,442,1.0,0.0,-1.0,true
refund_rate_7d,443,nan,0.0,nan,false
refund_rate_7d,444,1.0,0.0,-1.0,true
refund_rate_7d,445,1.0,0.0,-1.0,true
refund_rate_7d,446,1.0,0.0,-1.0,true
refund_rate_7d,447,1.0,0.0,-1.0,true
refund_rate_7d,448,nan,0.0,nan,false
refund_rate_7d,449,1.0,0.0,-1.0,true
refund_rate_7d,450,nan,0.0,nan,false
refund_rate_7d,451,1.0,0.0,-1.0,true
refund_rate_7d,452,nan,0.0,nan,false
refund_rate_7d,453,nan,0.0,nan,false
refund_rate_7d,454,1.0,0.0,-1.0,true
refund_rate_7d,455,1.0,0.0,-1.0,true
refund_rate_7d,456,1.0,0.0,-1.0,true
refund_rate_7d,457,1.0,0.0,-1.0,true
refund_rate_7d,458,nan,0.0,nan,false
refund_rate_7d,459,1.0,0.0,-1.0,true
refund_rate_7d,460,1.0,0.0,-1.0,true
refund_rate_7d,461,1.0,0.0,-1.0,true
refund_rate_7d,462,nan,0.0,nan,false
refund_rate_7d,463,1.0,0.0,-1.0,true
refund_rate_7d,464,nan,0.0,nan,false
refund_rate_7d,465,1.0,0.0,-1.0,true
refund_rate_7d,466,nan,0.0,nan,false
refund_rate_7d,467,1.0,0.0,-1.0,true
refund_rate_7d,468,nan,0.0,nan,false
refund_rate_7d,469,nan,0.0,nan,false
refund_rate_7d,470,nan,0.0,nan,false
refund_rate_7d,471,1.0,0.0,-1.0,true
refund_rate_7d,472,1.0,0.0,-1.0,true
refund_rate_7d,473,1.0,0.0,-1.0,true
refund_rate_7d,474,nan,0.0,nan,false
refund_rate_7d,475,nan,0.0,nan,false
refund_rate_7d,476,1.0,0.0,-1.0,true
refund_rate_7d,477,1.0,0.0,-1.0,true
refund_rate_7d,478,1.0,0.0,-1.0,true
refund_rate_7d,479,1.0,0.0,-1.0,true
refund_rate_7d,480,nan,0.0,nan,false
refund_rate_7d,481,1.0,0.0,-1.0,true
refund_rate_7d,482,1.0,0.0,-1.0,true
refund_rate_7d,483,nan,0.0,nan,false
refund_rate_7d,484,1.0,0.0,-1.0,true
refund_rate_7d,485,1.0,0.0,-1.0,true
refund_rate_7d,486,1.0,0.0,-1.0,true
refund_rate_7d,487,nan,0.0,nan,false
refund_rate_7d,488,nan,0.0,nan,false
refund_rate_7d,489,1.0,0.0,-1.0,true
refund_rate_7d,490,1.0,0.0,-1.0,true
refund_rate_7d,491,nan,0.0,nan,false
refund_rate_7d,492,1.0,0.0,-1.0,true
refund_rate_7d,493,1.0,0.0,-1.0,true
refund_rate_7d,494,1.0,0.0,-1.0,true
refund_rate_7d,495,1.0,0.0,-1.0,true
refund_rate_7d,496,1.0,0.0,-1.0,true
refund_rate_7d,497,1.0,0.0,-1.0,true
refund_rate_7d,498,1.0,0.0,-1.0,true
refund_rate_7d,499,nan,0.0,nan,false
paywall_to_trial_conversion_7d,0,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,1,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,2,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,3,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,4,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,5,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,6,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,7,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,8,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,9,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,10,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,11,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,12,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,13,0.0,1.0,1.0,true
